"CorrelationId","DurationMs","StartSchedulingMode","CommitSchedulingMode","AudioStartGuard","AudioStartHeadroomMs","TimelineOffsetMs","ScheduleSkewMs","LatencyMs","LeadMs","Source"
"session-receive-replay:mgobnoann9pe6h7b","60","timeline","timeline","headroom","12","12","75.36739599704742","67.36739599704742","8","session.receive.replay"
"console-replay:mgoanr3dy3mlxi3j","180","timeline","timeline","headroom","12","12","75.27447898685932","67.27447898685932","8","console.replay"
"console-replay:mgoa6lhyoyl0eiep","120","timeline","timeline","headroom","12","12","75.26302100718021","67.26302100718021","8","console.replay"
"session-receive-replay:mgobb54op20eha2y","60","timeline","timeline",,,"12","74.87671899795532","66.87671899795532","8","session.receive.replay"
"session-receive-replay:mgob1573thanq82l","60","timeline","timeline",,,"12","74.70781199634075","66.70781199634075","8","session.receive.replay"
"session-receive-replay:mgoblu6akukw568k","80","timeline","timeline","headroom","12","12","74.62390600144863","66.62390600144863","8","session.receive.replay"
"session-receive-replay:mgob3pr7cg2hly9r","60","timeline","timeline","headroom","12","12","74.50338600575924","66.50338600575924","8","session.receive.replay"
"console-replay:mgobr3ed0lslg211","120","timeline","timeline","headroom","12","12","74.22994799911976","66.22994799911976","8","console.replay"
"session-receive-replay:mgob38uugdenm8zc","60","timeline","timeline",,,"12","74.04958400130272","66.04958400130272","8","session.receive.replay"
"console-replay:mgoaverlnm058gyg","120","timeline","timeline","headroom","12","12","73.97239600121975","65.97239600121975","8","console.replay"
"console-replay:mgoa6xgjorbucfec","60","timeline","timeline","headroom","12","12","73.58046899735928","65.58046899735928","8","console.replay"
"session-receive-replay:mgobm2zuaht8xplj","240","timeline","timeline","headroom","12","12","73.28093799948692","65.28093799948692","8","session.receive.replay"
"session-receive-replay:mgob02kih0c4x8x9","60","timeline","timeline","headroom","12","12","73.20317700505257","65.20317700505257","8","session.receive.replay"
"session-receive-replay:mgob3di30txnqhq7","60","timeline","timeline","headroom","12","12","72.9967190027237","64.9967190027237","8","session.receive.replay"
"console-replay:mgoavfjft7pbmf9l","360","timeline","timeline","headroom","12","12","72.96900999546051","64.96900999546051","8","console.replay"
"session-receive-replay:mgoba31l5j4ke6z1","180","timeline","timeline",,,"12","72.64682300388813","64.64682300388813","8","session.receive.replay"
"session-receive-replay:mgobaviy4w9ne5b1","180","timeline","timeline",,,"12","72.15661400556564","64.15661400556564","8","session.receive.replay"
"session-receive-replay:mgobb1srq2kikdfs","60","timeline","timeline",,,"12","72.01375000178814","64.01375000178814","8","session.receive.replay"
"console-replay:mgoa74yrpssv1k4o","40","timeline","timeline","headroom","12","12","71.92171899974346","63.92171899974346","8","console.replay"
"session-receive-replay:mgobnmaf88xntp27","60","timeline","timeline","headroom","12","12","71.8904169946909","63.890416994690895","8","session.receive.replay"
"session-receive-replay:mgob1b0kh4fvbbx1","60","timeline","timeline",,,"12","71.75661499798298","63.75661499798298","8","session.receive.replay"
"session-receive-replay:mgob0k9xpf1dbgi6","180","timeline","timeline",,,"12","71.66807299852371","63.66807299852371","8","session.receive.replay"
"console-replay:mgobrgfrs9cbypu7","120","timeline","timeline","headroom","12","12","71.59515599906445","63.595155999064445","8","console.replay"
"session-receive-replay:mgobn40swkg2zgs4","180","timeline","timeline","headroom","12","12","71.46635401248932","63.46635401248932","8","session.receive.replay"
"session-receive-replay:mgob084wgb7woivi","60","timeline","timeline",,,"12","71.39171800017357","63.39171800017357","8","session.receive.replay"
"session-receive-replay:mgob0rgww2u1x446","60","timeline","timeline",,,"12","71.24197900295258","63.241979002952576","8","session.receive.replay"
"console-replay:mgoang0lpj1w1s4t","360","timeline","timeline","headroom","12","12","71.22869800031185","63.22869800031185","8","console.replay"
"session-receive-replay:mgobb707zhdh34zb","60","timeline","timeline",,,"12","71.13291700184345","63.13291700184345","8","session.receive.replay"
"session-receive-replay:mgobawxtakivnzpl","60","timeline","timeline",,,"12","70.41614599525928","62.416145995259285","8","session.receive.replay"
"session-receive-replay:mgob3f0okd3zfrzn","180","timeline","timeline","headroom","12","12","70.15359300374985","62.15359300374985","8","session.receive.replay"
"session-receive-replay:mgobm01ms66s3gm4","240","timeline","timeline","headroom","12","12","70.00510400533676","62.00510400533676","8","session.receive.replay"
"session-receive-replay:mgobal3sz8g81ffc","60","timeline","timeline",,,"12","70.00442700088024","62.00442700088024","8","session.receive.replay"
"session-receive-replay:mgob174w0kddwfia","180","timeline","timeline",,,"12","69.88796798884869","61.887967988848686","8","session.receive.replay"
"session-receive-replay:mgobnk8d0ae9508k","60","timeline","timeline","headroom","12","12","69.7749480009079","61.7749480009079","8","session.receive.replay"
"console-replay:mgob6b5zb6zf4chl","360","timeline","timeline","headroom","12","12","69.07432299852371","61.07432299852371","8","console.replay"
"session-receive-replay:mgob18zqa7qj9ch9","180","timeline","timeline",,,"12","69.07265700399876","61.072657003998756","8","session.receive.replay"
"session-receive-replay:mgob3ji17bjpmij2","60","timeline","timeline","headroom","12","12","69.01604099571705","61.01604099571705","8","session.receive.replay"
"session-receive-replay:mgobbx4trlnjdmk8","60","timeline","timeline",,,"12","68.96161399781704","60.96161399781704","8","session.receive.replay"
"session-receive-replay:mgob3cbqy6zcdtqq","60","timeline","timeline","headroom","12","12","68.55005198717117","60.55005198717117","8","session.receive.replay"
"session-receive-replay:mgobbcvj00geo4ab","180","timeline","timeline",,,"12","68.48349000513554","60.483490005135536","8","session.receive.replay"
"session-receive-replay:mgobatxcejyozlfc","180","timeline","timeline",,,"12","68.43708400428295","60.43708400428295","8","session.receive.replay"
"session-receive-replay:mgobnk566jwzxsb9","60","timeline","timeline","headroom","12","12","68.28031200170517","60.28031200170517","8","session.receive.replay"
"session-receive-replay:mgob3cdvxkdiqnxy","60","timeline","timeline","headroom","12","12","68.2323440015316","60.2323440015316","8","session.receive.replay"
"console-replay:mgoa6mz5txid7yxy","120","timeline","timeline","headroom","12","12","68.08942699432373","60.08942699432373","8","console.replay"
"session-receive-replay:mgobbx0owt38c3ig","60","timeline","timeline",,,"12","68.04093699157238","60.04093699157238","8","session.receive.replay"
"session-receive-replay:mgobb41l32bdtzcq","180","timeline","timeline",,,"12","68.01749999821186","60.01749999821186","8","session.receive.replay"
"session-receive-replay:mgobb9p1ijuwzk1j","180","timeline","timeline",,,"12","68.0000519901514","60.000051990151405","8","session.receive.replay"
"session-receive-replay:mgobnraokyxn44m9","180","timeline","timeline","headroom","12","12","67.80593700706959","59.80593700706959","8","session.receive.replay"
"session-receive-replay:mgob0n4z1ajpifa4","60","timeline","timeline",,,"12","67.5831770002842","59.583177000284195","8","session.receive.replay"
"session-receive-replay:mgobameiljncprr7","60","timeline","timeline",,,"12","67.4460420012474","59.446042001247406","8","session.receive.replay"
"console-replay:mgoavfvsr286d7xs","360","timeline","timeline","headroom","12","12","67.1716659963131","59.171665996313095","8","console.replay"
"console-replay:mgoavouymldnynbq","180","timeline","timeline","headroom","12","12","67.05562499165535","59.05562499165535","8","console.replay"
"session-receive-replay:mgoba79dut4eb4iu","60","timeline","timeline",,,"12","67.01145899295807","59.01145899295807","8","session.receive.replay"
"session-receive-replay:mgob044fkqs6utfi","180","timeline","timeline",,,"12","66.85197898745537","58.85197898745537","8","session.receive.replay"
"session-receive-replay:mgobaifkd2p2wmtl","180","timeline","timeline",,,"12","66.64515599608421","58.64515599608421","8","session.receive.replay"
"session-receive-replay:mgoblm7mmhqotc9z","80","timeline","timeline","headroom","12","12","66.57302099466324","58.57302099466324","8","session.receive.replay"
"session-receive-replay:mgobb8drrywbx4tb","180","timeline","timeline","headroom","12","12","66.1207289993763","58.1207289993763","8","session.receive.replay"
"session-receive-replay:mgob0b2lnz3eydh5","180","timeline","timeline",,,"12","65.94598999619484","57.94598999619484","8","session.receive.replay"
"session-receive-replay:mgoblrdsb2n27cvj","80","timeline","timeline","headroom","12","12","65.76791599392891","57.76791599392891","8","session.receive.replay"
"session-receive-replay:mgobnbb9zndfb2ym","180","timeline","timeline","headroom","12","12","65.73198001086712","57.73198001086712","8","session.receive.replay"
"session-receive-replay:mgob1710iq8kdrf1","60","timeline","timeline",,,"12","65.51572899520397","57.51572899520397","8","session.receive.replay"
"console-replay:mgob6h4pgv23x034","60","timeline","timeline","headroom","12","12","65.33656200766563","57.336562007665634","8","console.replay"
"session-receive-replay:mgob0o0ekttwcyce","60","timeline","timeline",,,"12","65.27609299123287","57.27609299123287","8","session.receive.replay"
"session-receive-replay:mgoblue5tlzjiwa4","80","timeline","timeline","headroom","12","12","65.1761460006237","57.1761460006237","8","session.receive.replay"
"console-replay:mgoa6jnbzpjlylyh","120","timeline","timeline","headroom","12","12","64.97406201064587","56.974062010645866","8","console.replay"
"session-receive-replay:mgobn62z9gvailek","180","timeline","timeline","headroom","12","12","64.8001559972763","56.800155997276306","8","session.receive.replay"
"session-receive-replay:mgobnea7iojk7tqf","180","timeline","timeline","headroom","12","12","64.62786500155926","56.62786500155926","8","session.receive.replay"
"session-receive-replay:mgobnl99pbfs7o6b","60","timeline","timeline","headroom","12","12","64.5042710006237","56.5042710006237","8","session.receive.replay"
"session-receive-replay:mgobayp6xzq32clb","60","timeline","timeline",,,"12","63.96416600048542","55.96416600048542","8","session.receive.replay"
"session-receive-replay:mgoblk520br411dt","80","timeline","timeline","headroom","12","12","63.64828099310398","55.64828099310398","8","session.receive.replay"
"session-receive-replay:mgobaibihof0mlm0","60","timeline","timeline",,,"12","63.35286399722099","55.35286399722099","8","session.receive.replay"
"session-receive-replay:mgob0sfxwungud7l","60","timeline","timeline",,,"12","63.289791002869606","55.289791002869606","8","session.receive.replay"
"session-receive-replay:mgob0qkrvsf1ent9","180","timeline","timeline",,,"12","62.27333299815655","54.27333299815655","8","session.receive.replay"
"session-receive-replay:mgob3o4965tpp3b7","180","timeline","timeline","headroom","12","12","62.23692700266838","54.23692700266838","8","session.receive.replay"
"session-receive-replay:mgob38qyyk6xi7nf","60","timeline","timeline",,,"12","62.13317699730396","54.13317699730396","8","session.receive.replay"
"session-receive-replay:mgob0pb9scn1o51e","60","timeline","timeline",,,"12","62.02375000715256","54.02375000715256","8","session.receive.replay"
"session-receive-replay:mgobbjzgzza5jc5j","180","timeline","timeline",,,"12","61.900521010160446","53.900521010160446","8","session.receive.replay"
"session-receive-replay:mgobb9kyu7od61ms","60","timeline","timeline",,,"12","61.34317700564861","53.34317700564861","8","session.receive.replay"
"session-receive-replay:mgoblk1jdpd2uzc1","80","timeline","timeline","headroom","12","12","60.875468999147415","52.875468999147415","8","session.receive.replay"
"session-receive-replay:mgobazhjqau33sat","60","timeline","timeline",,,"12","60.63197898864746","52.63197898864746","8","session.receive.replay"
"session-receive-replay:mgob0tbcy85ydvf2","60","timeline","timeline",,,"12","60.44343701004982","52.44343701004982","8","session.receive.replay"
"session-receive-replay:mgobanz47wadpkql","180","timeline","timeline",,,"12","60.30593699216843","52.30593699216843","8","session.receive.replay"
"session-receive-replay:mgob0f34l2xsc3v4","60","timeline","timeline",,,"12","60.2938030064106","52.2938030064106","8","session.receive.replay"
"console-replay:mgob6dm0j1ch3kfp","360","timeline","timeline","headroom","12","12","60.26843699812889","52.26843699812889","8","console.replay"
"session-receive-replay:mgobb2t5y55480fm","60","timeline","timeline",,,"12","60.02541700005531","52.02541700005531","8","session.receive.replay"
"session-receive-replay:mgob0ayeb31x6qdu","60","timeline","timeline",,,"12","59.86072899401188","51.86072899401188","8","session.receive.replay"
"session-receive-replay:mgobama9eyiv1jkq","60","timeline","timeline",,,"12","59.84432201087475","51.84432201087475","8","session.receive.replay"
"session-receive-replay:mgoba7i5fhhfd8yc","60","timeline","timeline",,,"12","59.81833399832249","51.81833399832249","8","session.receive.replay"
"session-receive-replay:mgobbdhxtipjmv7k","60","timeline","timeline",,,"12","59.65557299554348","51.65557299554348","8","session.receive.replay"
"session-receive-replay:mgob0cn754wlhgmd","180","timeline","timeline",,,"12","59.47135400772095","51.47135400772095","8","session.receive.replay"
"session-receive-replay:mgobbsyvls3josxu","180","timeline","timeline",,,"12","59.253594011068344","51.253594011068344","8","session.receive.replay"
"session-receive-replay:mgobax1wp8r04pgj","180","timeline","timeline",,,"12","58.90864600241184","50.90864600241184","8","session.receive.replay"
"session-receive-replay:mgobaqjxdq4mzqdm","180","timeline","timeline",,,"12","58.90265600383282","50.90265600383282","8","session.receive.replay"
"session-receive-replay:mgobbusa7djhfszh","180","timeline","timeline",,,"12","58.73515599966049","50.73515599966049","8","session.receive.replay"
"session-receive-replay:mgobbee3w1tooul9","60","timeline","timeline",,,"12","58.70677098631859","50.70677098631859","8","session.receive.replay"
"session-receive-replay:mgob15buidkv3u61","60","timeline","timeline",,,"12","58.692552000284195","50.692552000284195","8","session.receive.replay"
"session-receive-replay:mgobnngntgdrfxdr","60","timeline","timeline","headroom","12","12","58.47869800031185","50.47869800031185","8","session.receive.replay"
"session-receive-replay:mgobnpp6d58ijwjc","60","timeline","timeline","headroom","12","12","58.47020798921585","50.47020798921585","8","session.receive.replay"
"session-receive-replay:mgobal81a1g0o42o","60","timeline","timeline",,,"12","58.31536500155926","50.31536500155926","8","session.receive.replay"
"session-receive-replay:mgob09pjtn4sbju2","60","timeline","timeline",,,"12","58.240521013736725","50.240521013736725","8","session.receive.replay"
"session-receive-replay:mgob3des24ryk8o6","60","timeline","timeline","headroom","12","12","57.782552003860474","49.782552003860474","8","session.receive.replay"
"session-receive-replay:mgobbei9tk940l05","180","timeline","timeline",,,"12","57.77276000380516","49.77276000380516","8","session.receive.replay"
"session-receive-replay:mgoazvvrvd72rfpk","60","timeline","timeline","headroom","12","12","57.772292003035545","49.772292003035545","8","session.receive.replay"
"session-receive-replay:mgobnfc1t2qgwk09","180","timeline","timeline","headroom","12","12","57.714895993471146","49.714895993471146","8","session.receive.replay"
"session-receive-replay:mgobammu0z3dol63","60","timeline","timeline",,,"12","57.67619800567627","49.67619800567627","8","session.receive.replay"
"session-receive-replay:mgobb58lytz1hv11","180","timeline","timeline",,,"12","57.57161499559879","49.57161499559879","8","session.receive.replay"
"session-receive-replay:mgobbdm1emd6hcg3","180","timeline","timeline",,,"12","57.24025999009609","49.24025999009609","8","session.receive.replay"
"session-receive-replay:mgobazlszuu17g9y","180","timeline","timeline",,,"12","57.04838499426842","49.04838499426842","8","session.receive.replay"
"session-receive-replay:mgob0yk76rzs857m","60","timeline","timeline",,,"12","56.89078100025654","48.89078100025654","8","session.receive.replay"
"session-receive-replay:mgobayt2bfj72zjr","180","timeline","timeline",,,"12","56.64520800113678","48.64520800113678","8","session.receive.replay"
"session-receive-replay:mgobbns2ppadv609","60","timeline","timeline",,,"12","56.492395997047424","48.492395997047424","8","session.receive.replay"
"session-receive-replay:mgoblvf28rd8njib","80","timeline","timeline","headroom","12","12","56.453333005309105","48.453333005309105","8","session.receive.replay"
"session-receive-replay:mgob0pf5ixvw7onp","60","timeline","timeline",,,"12","56.37874999642372","48.37874999642372","8","session.receive.replay"
"session-receive-replay:mgobb2xbrlsk68zk","180","timeline","timeline",,,"12","56.07354100048542","48.07354100048542","8","session.receive.replay"
"session-receive-replay:mgobawav3qmdwfee","180","timeline","timeline",,,"12","55.851928010582924","47.851928010582924","8","session.receive.replay"
"session-receive-replay:mgobnplysjjc6cju","60","timeline","timeline","headroom","12","12","55.84833300113678","47.84833300113678","8","session.receive.replay"
"session-receive-replay:mgobno7c70v7kda0","60","timeline","timeline","headroom","12","12","55.79630199074745","47.79630199074745","8","session.receive.replay"
"session-receive-replay:mgobbisb22skxrhk","60","timeline","timeline",,,"12","55.7457289993763","47.7457289993763","8","session.receive.replay"
"session-receive-replay:mgob09tn40y04xw6","180","timeline","timeline",,,"12","55.73275999724865","47.73275999724865","8","session.receive.replay"
"session-receive-replay:mgobnou3jpc422oz","60","timeline","timeline","headroom","12","12","55.54307299852371","47.54307299852371","8","session.receive.replay"
"session-receive-replay:mgob0yfvyw1q4j3g","60","timeline","timeline",,,"12","55.462240010499954","47.462240010499954","8","session.receive.replay"
"session-receive-replay:mgob12az7jd2pom7","60","timeline","timeline",,,"12","55.40973898768425","47.40973898768425","8","session.receive.replay"
"session-receive-replay:mgob0skahxfhxitf","180","timeline","timeline",,,"12","55.03046900033951","47.03046900033951","8","session.receive.replay"
"session-receive-replay:mgobnrhfcq4tap3i","180","timeline","timeline","headroom","12","12","55.01640599966049","47.01640599966049","8","session.receive.replay"
"session-receive-replay:mgobnbi19je8ryqb","180","timeline","timeline","headroom","12","12","54.7646359950304","46.7646359950304","8","session.receive.replay"
"session-receive-replay:mgob0p6nqf2s07o6","60","timeline","timeline",,,"12","54.6980210095644","46.6980210095644","8","session.receive.replay"
"session-receive-replay:mgobmrg89wzte9vr","180","timeline","timeline","headroom","12","12","54.63187500834465","46.63187500834465","8","session.receive.replay"
"session-receive-replay:mgobbgkx1elcbk4y","180","timeline","timeline",,,"12","54.173540994524956","46.173540994524956","8","session.receive.replay"
"session-receive-replay:mgobb74a5za8hykc","180","timeline","timeline",,,"12","54.03176999092102","46.03176999092102","8","session.receive.replay"
"session-receive-replay:mgobb3xb3g2z53n5","60","timeline","timeline",,,"12","53.560937002301216","45.560937002301216","8","session.receive.replay"
"session-receive-replay:mgob3g569ts4rdrb","180","timeline","timeline","headroom","12","12","53.4490630030632","45.4490630030632","8","session.receive.replay"
"session-receive-replay:mgoblu9vyt8lvank","80","timeline","timeline","headroom","12","12","53.26984399557114","45.26984399557114","8","session.receive.replay"
"session-receive-replay:mgob0p2h2e0vfxf1","60","timeline","timeline",,,"12","53.256093993783","45.256093993783","8","session.receive.replay"
"session-receive-replay:mgobaveptx01tl5b","60","timeline","timeline",,,"12","53.22833301126957","45.22833301126957","8","session.receive.replay"
"session-receive-replay:mgoba7dud06olwk5","60","timeline","timeline",,,"12","53.019740000367165","45.019740000367165","8","session.receive.replay"
"session-receive-replay:mgoba9dwblx1ie5e","180","timeline","timeline",,,"12","52.99718698859215","44.99718698859215","8","session.receive.replay"
"session-receive-replay:mgobmv6cxorlkxaa","60","timeline","timeline","headroom","12","12","52.92453099787235","44.92453099787235","8","session.receive.replay"
"session-receive-replay:mgoblwuj0hr8x68h","80","timeline","timeline","headroom","12","12","52.734583988785744","44.734583988785744","8","session.receive.replay"
"session-receive-replay:mgobmtebhcw5wyjj","180","timeline","timeline","headroom","12","12","52.71869799494743","44.71869799494743","8","session.receive.replay"
"session-receive-replay:mgob0iam7hcbv3dr","180","timeline","timeline",,,"12","52.68656300008297","48.02520900964737","8","session.receive.replay"
"session-receive-replay:mgobmtb2fguaozig","60","timeline","timeline","headroom","12","12","52.61114600300789","44.61114600300789","8","session.receive.replay"
"session-receive-replay:mgobnnju4tnuibnk","60","timeline","timeline","headroom","12","12","52.09724000096321","44.09724000096321","8","session.receive.replay"
"session-receive-replay:mgob06d3mz3aluzr","60","timeline","timeline",,,"12","51.888540998101234","43.888540998101234","8","session.receive.replay"
"session-receive-replay:mgobb1wkss0np56j","180","timeline","timeline",,,"12","51.67755199968815","43.67755199968815","8","session.receive.replay"
"session-receive-replay:mgobnl6cv7gac1rz","60","timeline","timeline","headroom","12","12","51.489687994122505","43.489687994122505","8","session.receive.replay"
"session-receive-replay:mgobne3lefry125c","180","timeline","timeline","headroom","12","12","51.383020997047424","43.383020997047424","8","session.receive.replay"
"session-receive-replay:mgoblwq6gyqx1qtv","80","timeline","timeline","headroom","12","12","51.38156299293041","43.38156299293041","8","session.receive.replay"
"session-receive-replay:mgob0o4ct4puy6jv","60","timeline","timeline",,,"12","51.35817700624466","43.35817700624466","8","session.receive.replay"
"session-receive-replay:mgob3ai8f1dk3g9d","60","timeline","timeline","headroom","12","12","51.14604198932648","43.14604198932648","8","session.receive.replay"
"session-receive-replay:mgobamieo2s2vkkf","60","timeline","timeline",,,"12","50.63942700624466","42.63942700624466","8","session.receive.replay"
"session-receive-replay:mgob18vdkhbwnklj","60","timeline","timeline",,,"12","50.238906010985374","42.238906010985374","8","session.receive.replay"
"session-receive-replay:mgoblwlta0otq7bt","80","timeline","timeline","headroom","12","12","50.05432300269604","42.05432300269604","8","session.receive.replay"
"session-receive-replay:mgobmrmyv5gsmryh","180","timeline","timeline","headroom","12","12","49.77192801237106","41.77192801237106","8","session.receive.replay"
"session-receive-replay:mgobbltiztr0adzm","180","timeline","timeline",,,"12","49.301509991288185","41.301509991288185","8","session.receive.replay"
"session-receive-replay:mgob3q08kvfkc9yk","60","timeline","timeline","headroom","12","12","48.4967699944973","40.4967699944973","8","session.receive.replay"
"session-receive-replay:mgobafs0othb3212","180","timeline","timeline",,,"12","48.44677099585533","40.44677099585533","8","session.receive.replay"
"session-receive-replay:mgobaw6o6cl0nu0p","60","timeline","timeline",,,"12","48.259115010499954","40.259115010499954","8","session.receive.replay"
"session-receive-replay:mgobmai7n7f7qmwk","240","timeline","timeline","headroom","12","12","48.18161499500275","40.18161499500275","8","session.receive.replay"
"session-receive-replay:mgobbggvoi35l2og","60","timeline","timeline",,,"12","47.709792003035545","39.709792003035545","8","session.receive.replay"
"session-receive-replay:mgobmo1e260yudy2","60","timeline","timeline","headroom","12","12","47.42380200326443","39.42380200326443","8","session.receive.replay"
"session-receive-replay:mgobl71kccp6nk1n","80","timeline","timeline",,,"12","46.91625000536442","38.91625000536442","8","session.receive.replay"
"session-receive-replay:mgoazspa8xf29kqx","60","timeline","timeline","headroom","12","12","44.73104199767113","36.73104199767113","8","session.receive.replay"
"session-receive-replay:mgob0rl0139ok775","180","timeline","timeline",,,"12","41.12583300471306","33.12583300471306","8","session.receive.replay"
"session-receive-replay:mgobacjpx3vyop3f","180","timeline","timeline",,,"12","39.963438004255295","31.963438004255295","8","session.receive.replay"
"session-receive-replay:mgobko0b40zwwike","240","timeline","timeline","headroom","12","12","38.15546900033951","30.155469000339508","8","session.receive.replay"
"session-receive-replay:mgobkyjnh24kaep7","240","timeline","timeline","headroom","12","12","36.7469270080328","28.7469270080328","8","session.receive.replay"
"session-receive-replay:mgoblapu4qepnbu5","240","timeline","timeline","headroom","12","12","33.0896880030632","25.089688003063202","8","session.receive.replay"
"session-receive-replay:mgob0f7281836nw7","60","timeline","timeline",,,"12","32.62151099741459","24.62151099741459","8","session.receive.replay"
"session-receive-replay:mgobkritflp5n9jy","80","timeline","timeline","headroom","12","12","32.09432299435139","24.094322994351387","8","session.receive.replay"
"session-receive-replay:mgob3oarswmmua49","180","timeline","timeline","headroom","12","12","31.735364004969597","23.735364004969597","8","session.receive.replay"
"session-receive-replay:mgobmfr7wb999zca","60","timeline","timeline","headroom","12","12","31.60385400056839","23.60385400056839","8","session.receive.replay"
"session-receive-replay:mgobniya1imehadi","60","timeline","timeline","headroom","12","12","30.81427100300789","22.81427100300789","8","session.receive.replay"
"session-receive-replay:mgoazd019lb0k1ps","80","timeline","timeline","headroom","12","12","30.64224000275135","22.64224000275135","8","session.receive.replay"
"session-receive-replay:mgobnf6zs3zlq4nh","180","timeline","timeline","headroom","12","12","30.504896000027657","22.504896000027657","8","session.receive.replay"
"session-receive-replay:mgob0iisc3mnaahe","180","timeline","timeline",,,"12","30.01161500811577","22.01161500811577","8","session.receive.replay"
"session-receive-replay:mgoazxrklo6e6jp3","180","timeline","timeline","headroom","12","12","29.881562992930412","21.881562992930412","8","session.receive.replay"
"session-receive-replay:mgob9ts1ivvohlu4","60","timeline","timeline","headroom","12","12","29.538436993956566","21.538436993956566","8","session.receive.replay"
"session-receive-replay:mgobmlay25t7hc6r","180","timeline","timeline","headroom","12","12","29.365417003631592","21.365417003631592","8","session.receive.replay"
"session-receive-replay:mgob9v9y9h9m1oxn","60","timeline","timeline","headroom","12","12","28.891615003347397","20.891615003347397","8","session.receive.replay"
"session-receive-replay:mgoblvjgi8seo809","80","timeline","timeline","headroom","12","12","27.406614005565643","19.406614005565643","8","session.receive.replay"
"session-receive-replay:mgob0cvobf48c6fv","180","timeline","timeline",,,"12","27.121197998523712","19.121197998523712","8","session.receive.replay"
"session-receive-replay:mgob3pwpo0j9gpxx","60","timeline","timeline","headroom","12","12","27.112813010811806","19.112813010811806","8","session.receive.replay"
"session-receive-replay:mgoblrigg688e7r3","80","timeline","timeline","headroom","12","12","27.064895004034042","19.064895004034042","8","session.receive.replay"
"session-receive-replay:mgoblwiy3uebki2v","80","timeline","timeline","headroom","12","12","26.88994799554348","18.88994799554348","8","session.receive.replay"
"session-receive-replay:mgobb8bpc7h8tdp6","60","timeline","timeline","headroom","12","12","26.729426994919777","18.729426994919777","8","session.receive.replay"
"session-receive-replay:mgob9yqrl8ctgk5h","180","timeline","timeline","headroom","12","12","26.288073003292084","18.288073003292084","8","session.receive.replay"
"session-receive-replay:mgobnb5wmonj9lda","180","timeline","timeline","headroom","12","12","26.19421899318695","18.19421899318695","8","session.receive.replay"
"session-receive-replay:mgobalbydnc79keo","60","timeline","timeline",,,"12","26.03463500738144","18.03463500738144","8","session.receive.replay"
"session-receive-replay:mgobkp9e43q60664","240","timeline","timeline","headroom","12","12","25.694426998496056","17.694426998496056","8","session.receive.replay"
"session-receive-replay:mgobl8ow5f3kqbr3","80","timeline","timeline","headroom","12","12","25.442969009280205","17.442969009280205","8","session.receive.replay"
"session-receive-replay:mgob1b506ubjevqz","180","timeline","timeline",,,"12","25.411458000540733","17.411458000540733","8","session.receive.replay"
"session-receive-replay:mgobkw4iesyt9ngx","240","timeline","timeline","headroom","12","12","25.217448011040688","17.217448011040688","8","session.receive.replay"
"session-receive-replay:mgobna55e283c96g","180","timeline","timeline","headroom","12","12","24.754010006785393","16.754010006785393","8","session.receive.replay"
"session-receive-replay:mgob3mq5gyfdnwgk","180","timeline","timeline","headroom","12","12","24.691979005932808","16.691979005932808","8","session.receive.replay"
"session-receive-replay:mgob3afqy8qpa7gj","60","timeline","timeline","headroom","12","12","24.621407002210617","16.621407002210617","8","session.receive.replay"
"session-receive-replay:mgoazftaztvcpdt4","80","timeline","timeline","headroom","12","12","23.535364001989365","15.535364001989365","8","session.receive.replay"
"session-receive-replay:mgob3g330lkpr1he","60","timeline","timeline","headroom","12","12","23.366822987794876","15.366822987794876","8","session.receive.replay"
"session-receive-replay:mgobnpk2oo7k9ynf","60","timeline","timeline","headroom","12","12","23.185834005475044","15.185834005475044","8","session.receive.replay"
"session-receive-replay:mgobbx8xonm2h8sd","60","timeline","timeline",,,"12","23.063749998807907","15.063749998807907","8","session.receive.replay"
"session-receive-replay:mgobnk3asme93dht","60","timeline","timeline","headroom","12","12","22.703593000769615","14.703593000769615","8","session.receive.replay"
"session-receive-replay:mgoaz7iwnyqmucg2","240","timeline","timeline","headroom","12","12","22.373541995882988","14.373541995882988","8","session.receive.replay"
"session-receive-replay:mgoblcl0yiv14v7l","80","timeline","timeline","headroom","12","12","21.71203200519085","13.71203200519085","8","session.receive.replay"
"session-receive-replay:mgobnl4epn7hh9ym","60","timeline","timeline","headroom","12","12","21.55807299911976","13.558072999119759","8","session.receive.replay"
"session-receive-replay:mgoblvovo0xk6zao","80","timeline","timeline","headroom","12","12","21.51901000738144","13.51901000738144","8","session.receive.replay"
"session-receive-replay:mgobm2shi2jabqar","240","timeline","timeline","headroom","12","12","21.227864995598793","13.227864995598793","8","session.receive.replay"
"session-receive-replay:mgob9ujlq5gd37pv","60","timeline","timeline","headroom","12","12","21.076197996735573","13.076197996735573","8","session.receive.replay"
"session-receive-replay:mgob9ugb8l5h4ym1","60","timeline","timeline","headroom","12","12","20.880886003375053","12.880886003375053","8","session.receive.replay"
"session-receive-replay:mgobno56o64tfhng","60","timeline","timeline","headroom","12","12","20.70729099214077","12.70729099214077","8","session.receive.replay"
"session-receive-replay:mgobaqrbqxjv1ayo","180","timeline","timeline",,,"12","20.499531000852585","12.499531000852585","8","session.receive.replay"
"session-receive-replay:mgobnoxa1geqo6mr","60","timeline","timeline","headroom","12","12","20.393228992819786","12.393228992819786","8","session.receive.replay"
